# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ASXL1	ASXL1	XM_047439941.1	protein_coding	0	0	0	81	1	0	0	0	0	0	0	5	0	74	0	0	0	0	0	0	0	0	1
ASXL1	ASXL1	XM_047439942.1	protein_coding	0	0	0	81	1	0	0	0	0	0	0	5	0	74	0	0	0	0	0	0	0	0	1
ASXL1	ASXL1	XM_047439943.1	protein_coding	0	0	0	81	1	0	0	0	0	0	0	5	0	74	0	0	0	0	0	0	0	0	1
ASXL1	ASXL1	XM_047439944.1	protein_coding	0	0	0	81	1	0	0	0	0	0	0	5	0	74	0	0	0	0	0	0	0	0	1
ASXL1	ASXL1	XM_047439945.1	protein_coding	0	0	0	82	1	0	0	0	0	0	0	5	0	74	0	0	0	0	0	0	0	0	2
ATP5F1E	ATP5F1E	NM_006886.4	protein_coding	0	0	0	24	3	0	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	11
ATP9A	ATP9A	NM_006045.3	protein_coding	0	2	0	474	9	0	0	0	0	0	0	8	0	448	0	0	0	0	0	0	0	2	9
ATRN	ATRN	NM_001207047.3	protein_coding	0	4	0	294	1	0	0	0	0	0	0	13	0	269	0	0	0	0	0	1	0	3	11
ATRN	ATRN	NM_001323332.2	protein_coding	0	3	0	318	1	0	0	0	0	0	0	9	0	297	0	0	0	0	0	0	0	3	11
ATRN	ATRN	NM_139321.3	protein_coding	0	5	0	361	10	0	0	0	0	0	0	19	0	321	0	0	0	0	0	0	0	5	11
ATRN	ATRN	NM_139322.4	protein_coding	0	4	0	294	1	0	0	0	0	0	0	13	0	269	0	0	0	0	0	1	0	3	11
AURKA	AURKA	NM_001323303.2	protein_coding	0	0	1	24	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	11
AURKA	AURKA	NM_001323304.2	protein_coding	0	0	1	24	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	11
AURKA	AURKA	NM_001323305.2	protein_coding	0	0	1	24	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	11
AURKA	AURKA	NM_003600.4	protein_coding	0	0	1	24	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	11
AURKA	AURKA	NM_198433.3	protein_coding	0	0	1	24	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	11
AURKA	AURKA	NM_198434.3	protein_coding	0	0	1	24	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	11
AURKA	AURKA	NM_198435.3	protein_coding	0	0	1	24	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	11
AURKA	AURKA	NM_198436.3	protein_coding	0	0	1	24	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	11
AURKA	AURKA	NM_198437.3	protein_coding	0	0	1	24	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	11
AURKA	AURKA	XM_017028034.3	protein_coding	0	0	1	24	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	11
AURKA	AURKA	XM_017028035.2	protein_coding	0	1	1	23	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	1	0	0	11
AURKA	AURKA	XM_047440427.1	protein_coding	0	0	1	24	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	11
AURKA	AURKA	XM_047440428.1	protein_coding	0	0	1	24	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	11
AVP	AVP	NM_000490.5	protein_coding	0	0	0	36	0	0	0	0	0	0	0	24	0	3	0	0	0	0	0	0	0	0	9
B4GALT5	B4GALT5	NM_004776.4	protein_coding	0	2	0	167	6	0	0	0	0	0	0	11	0	136	0	0	0	0	0	0	0	2	14
B4GALT5	B4GALT5	XM_047440587.1	protein_coding	0	2	0	49	6	0	0	0	0	0	0	11	0	27	0	0	0	0	0	0	0	2	5
B4GALT5	B4GALT5	XM_047440588.1	protein_coding	0	2	0	49	6	0	0	0	0	0	0	11	0	28	0	0	0	0	0	0	0	2	4
BANF2	BANF2	NM_001014977.4	protein_coding	0	1	2	84	0	0	1	0	0	0	0	16	0	62	2	0	0	0	0	1	0	0	6
BANF2	BANF2	NM_001159495.2	protein_coding	0	1	2	93	0	0	0	0	0	0	0	16	0	72	2	0	0	0	0	1	0	0	6
BANF2	BANF2	NM_178477.5	protein_coding	0	1	2	84	0	0	1	0	0	0	0	16	0	62	2	0	0	0	0	1	0	0	6
BANF2	BANF2	XM_005260668.4	protein_coding	0	1	2	84	0	0	2	0	0	0	0	16	0	61	2	0	0	0	0	1	0	0	6
BANF2	BANF2	XM_011529170.2	protein_coding	0	1	2	84	0	0	2	0	0	0	0	16	0	61	2	0	0	0	0	1	0	0	6
BANF2	BANF2	XM_011529171.4	protein_coding	0	1	2	84	0	0	2	0	0	0	0	16	0	61	2	0	0	0	0	1	0	0	6
BCAS1	BCAS1	NM_001316361.3	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	NM_001323347.2	protein_coding	0	0	1	207	8	0	0	0	0	0	0	11	0	170	1	0	0	0	0	1	0	0	18
BCAS1	BCAS1	NM_001366295.2	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	NM_001366296.2	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	NM_001366297.2	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	NM_001366298.2	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	NM_003657.4	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	XM_005260589.4	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	XM_005260590.4	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	XM_005260591.4	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	XM_005260594.4	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	XM_005260595.4	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	XM_011529090.4	protein_coding	0	0	1	207	8	0	0	0	0	0	0	11	0	170	1	0	0	0	0	1	0	0	18
BCAS1	BCAS1	XM_011529091.4	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	XM_017028111.3	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	XM_047440566.1	protein_coding	0	0	1	207	8	0	0	0	0	0	0	11	0	170	1	0	0	0	0	1	0	0	18
BCAS1	BCAS1	XM_047440567.1	protein_coding	0	0	1	207	8	0	0	0	0	0	0	11	0	170	1	0	0	0	0	1	0	0	18
BCAS1	BCAS1	XM_047440568.1	protein_coding	0	0	1	251	8	0	0	0	0	0	0	11	0	220	1	0	0	0	0	1	0	0	12
BCAS1	BCAS1	XM_047440569.1	protein_coding	0	0	1	207	8	0	0	0	0	0	0	11	0	170	1	0	0	0	0	1	0	0	18
BCAS4	BCAS4	NM_001010974.2	protein_coding	0	0	0	70	0	0	0	0	0	0	0	1	0	60	0	0	0	0	0	0	0	0	9
BCAS4	BCAS4	NM_017843.4	protein_coding	0	0	0	70	0	0	0	0	0	0	0	1	0	60	0	0	0	0	0	0	0	0	9
BCAS4	BCAS4	NM_198799.4	protein_coding	0	0	0	70	0	0	0	0	0	0	0	1	0	60	0	0	0	0	0	0	0	0	9
BCAS4	BCAS4	XM_011528886.3	protein_coding	0	0	0	70	0	0	0	0	0	0	0	1	0	60	0	0	0	0	0	0	0	0	9
BCAS4	BCAS4	XM_011528887.3	protein_coding	0	0	0	70	1	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	9
BCAS4	BCAS4	XM_017027932.2	protein_coding	0	0	0	60	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	9
BCAS4	BCAS4	XM_047440278.1	protein_coding	0	0	1	59	0	0	0	0	0	0	1	1	0	49	0	0	0	0	0	0	0	0	9
BCL2L1	BCL2L1	NM_001191.4	protein_coding	0	0	0	11	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	NM_001317919.2	protein_coding	0	0	0	11	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	NM_001317920.2	protein_coding	0	0	0	11	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	NM_001317921.2	protein_coding	0	0	0	11	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	NM_001322239.2	protein_coding	0	0	0	11	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	NM_001322240.2	protein_coding	0	0	0	11	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	NM_001322242.2	protein_coding	0	0	0	11	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	NM_138578.3	protein_coding	0	0	0	11	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	NR_134257.1		0	0	0	11	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	XM_011528964.3	protein_coding	0	0	0	11	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	XM_017027993.2	protein_coding	0	0	0	11	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	XM_047440351.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	XM_047440352.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0
BCL2L1	BCL2L1	XM_047440353.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0
BCL2L1-AS1	BCL2L1-AS1	XR_007067558.1		0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1
BFSP1	BFSP1	NM_001161705.2	protein_coding	0	2	0	139	1	0	0	0	0	0	0	15	0	112	0	0	0	0	0	0	0	2	11
BFSP1	BFSP1	NM_001195.5	protein_coding	0	2	0	80	1	0	0	0	0	0	0	15	0	64	0	0	0	0	0	0	0	2	0
BFSP1	BFSP1	NM_001278606.2	protein_coding	0	3	0	138	1	0	0	0	0	0	0	15	0	112	0	0	0	0	0	1	0	2	11
BFSP1	BFSP1	NM_001278607.2	protein_coding	0	2	0	139	1	0	0	0	0	0	0	15	0	112	0	0	0	0	0	0	0	2	11
BFSP1	BFSP1	NM_001278608.2	protein_coding	0	2	0	153	1	0	0	0	0	0	0	15	0	134	0	0	0	0	0	0	0	2	3
BFSP1	BFSP1	XM_017028005.3	protein_coding	0	2	0	80	1	0	0	0	0	0	0	15	0	64	0	0	0	0	0	0	0	2	0
BHLHE23	BHLHE23	NM_080606.4	protein_coding	0	0	0	18	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	9
BIRC7	BIRC7	NM_022161.4	protein_coding	0	0	0	44	0	0	0	0	0	0	0	22	0	8	0	0	0	0	0	0	0	0	14
BIRC7	BIRC7	NM_139317.3	protein_coding	0	0	1	43	0	0	0	0	0	0	0	22	0	7	1	0	0	0	0	0	0	0	14
BIRC7	BIRC7	XM_047440495.1	protein_coding	0	0	0	44	0	0	3	0	0	0	0	22	0	5	0	0	0	0	0	0	0	0	14
BLCAP	BLCAP	NM_001167820.2	protein_coding	0	0	0	20	1	0	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	5
BLCAP	BLCAP	NM_001167821.2	protein_coding	0	0	0	20	1	0	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	5
BLCAP	BLCAP	NM_001167822.3	protein_coding	0	0	0	20	1	0	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	5
BLCAP	BLCAP	NM_001167823.2	protein_coding	0	0	0	16	1	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	8
BLCAP	BLCAP	NM_001317074.2	protein_coding	0	0	0	10	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	5
BLCAP	BLCAP	NM_001317075.2	protein_coding	0	0	0	10	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	6
BLCAP	BLCAP	NM_006698.4	protein_coding	0	0	0	20	1	0	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	5
BMP2	BMP2	NM_001200.4	protein_coding	0	1	1	25	2	0	0	0	0	0	0	10	0	8	1	0	0	0	0	0	0	1	5
BMP7	BMP7	NM_001719.3	protein_coding	0	0	0	114	10	0	0	0	0	0	0	20	0	81	0	0	0	0	0	0	0	0	3
BMP7-AS1	BMP7-AS1	NR_110631.1		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
BPI	BPI	NM_001725.3	protein_coding	0	2	2	90	2	0	0	0	0	0	0	19	0	63	2	0	0	0	0	1	0	1	6
BPI	BPI	XM_024451972.2	protein_coding	0	1	1	62	2	0	0	0	0	0	0	19	0	35	1	0	0	0	0	1	0	0	6
BPI	BPI	XM_047440393.1	protein_coding	0	2	2	90	2	0	0	0	0	0	0	19	0	63	2	0	0	0	0	1	0	1	6
BPI	BPI	XM_047440394.1	protein_coding	0	1	2	76	0	0	0	0	0	0	0	8	0	62	2	0	0	0	0	0	0	1	6
BPI	BPI	XM_047440395.1	protein_coding	0	1	1	62	2	0	0	0	0	0	0	19	0	35	1	0	0	0	0	1	0	0	6
BPIFA1	BPIFA1	NM_001243193.2	protein_coding	0	0	0	7	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	2
BPIFA1	BPIFA1	NM_016583.4	protein_coding	0	0	0	7	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	2
BPIFA1	BPIFA1	NM_130852.3	protein_coding	0	0	0	7	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	2
BPIFA2	BPIFA2	NM_001319164.2	protein_coding	0	0	0	7	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	1
BPIFA2	BPIFA2	NM_080574.4	protein_coding	0	0	0	6	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2
BPIFA3	BPIFA3	NM_001042439.2	protein_coding	0	0	1	5	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	2
BPIFA3	BPIFA3	NM_178466.5	protein_coding	0	0	1	5	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	2
BPIFA3	BPIFA3	XR_244132.4		0	0	0	6	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	2
BPIFA4P	BPIFA4P	NR_026760.1		0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
BPIFB1	BPIFB1	NM_033197.3	protein_coding	0	0	1	30	0	0	0	0	0	0	0	9	0	19	1	0	0	0	0	0	0	0	2
BPIFB2	BPIFB2	NM_025227.3	protein_coding	0	2	0	43	1	0	0	0	0	0	0	15	0	19	0	0	0	0	0	1	0	1	9
BPIFB3	BPIFB3	NM_001376932.3	protein_coding	0	0	2	50	0	0	0	0	0	0	0	9	0	32	2	0	0	0	0	0	0	0	9
BPIFB3	BPIFB3	NM_182658.5	protein_coding	0	0	2	49	0	0	0	0	0	0	0	9	0	32	2	0	0	0	0	0	0	0	8
BPIFB4	BPIFB4	NM_182519.3	protein_coding	0	0	2	50	0	0	0	0	0	0	0	15	0	25	2	0	0	0	0	0	0	0	10
BPIFB6	BPIFB6	NM_174897.2	protein_coding	0	0	2	42	0	0	0	0	0	0	0	11	0	21	2	0	0	0	0	0	0	0	10
BPIFB6	BPIFB6	XM_017027663.1	protein_coding	0	0	3	41	0	0	0	0	0	0	0	11	0	20	3	0	0	0	0	0	0	0	10
BTBD3	BTBD3	NM_001282550.3	protein_coding	0	0	0	100	5	0	0	0	0	0	0	6	0	76	0	0	0	0	0	0	0	0	13
BTBD3	BTBD3	NM_001282551.2	protein_coding	0	0	0	27	5	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	12
BTBD3	BTBD3	NM_001282552.3	protein_coding	0	0	0	106	5	0	0	0	0	0	0	6	0	79	0	0	0	0	0	0	0	0	16
BTBD3	BTBD3	NM_001282554.2	protein_coding	0	0	0	27	5	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	12
BTBD3	BTBD3	NM_001395003.1	protein_coding	0	0	0	106	5	0	0	0	0	0	0	6	0	79	0	0	0	0	0	0	0	0	16
BTBD3	BTBD3	NM_001395004.1	protein_coding	0	0	0	106	5	0	0	0	0	0	0	6	0	79	0	0	0	0	0	0	0	0	16
BTBD3	BTBD3	NM_001395005.1	protein_coding	0	0	0	106	5	0	0	0	0	0	0	6	0	79	0	0	0	0	0	0	0	0	16
BTBD3	BTBD3	NM_001395006.1	protein_coding	0	0	0	105	5	0	0	0	0	0	0	6	0	79	0	0	0	0	0	0	0	0	15
BTBD3	BTBD3	NM_001395007.1	protein_coding	0	0	0	105	5	0	0	0	0	0	0	6	0	79	0	0	0	0	0	0	0	0	15
BTBD3	BTBD3	NM_001395008.1	protein_coding	0	0	0	27	5	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	12
BTBD3	BTBD3	NM_001395009.1	protein_coding	0	0	0	106	5	0	0	0	0	0	0	6	0	79	0	0	0	0	0	0	0	0	16
BTBD3	BTBD3	NM_014962.4	protein_coding	0	0	0	27	5	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	12
BTBD3	BTBD3	NM_181443.4	protein_coding	0	0	0	106	5	0	0	0	0	0	0	6	0	79	0	0	0	0	0	0	0	0	16
BTBD3	BTBD3	XM_047440013.1	protein_coding	0	0	0	100	5	0	0	0	0	0	0	6	0	76	0	0	0	0	0	0	0	0	13
BTBD3	BTBD3	XM_047440014.1	protein_coding	0	3	0	100	5	3	22	0	0	0	0	6	0	54	0	0	0	0	0	0	0	0	13
C20orf141	C20orf141	NM_001256538.2	protein_coding	0	0	0	14	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8
C20orf141	C20orf141	NM_080739.2	protein_coding	0	0	0	14	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8
C20orf144	C20orf144	NM_080825.4	protein_coding	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4
C20orf173	C20orf173	NM_001145350.2	protein_coding	0	0	0	18	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	10
C20orf173	C20orf173	NR_026933.2		0	0	0	29	0	0	0	0	0	0	0	7	0	11	0	1	0	0	0	0	0	0	10
C20orf173	C20orf173	XM_047439904.1	protein_coding	0	0	0	29	0	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	0	0	10
C20orf173	C20orf173	XM_047439905.1	protein_coding	0	0	0	29	0	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	0	0	10
C20orf173	C20orf173	XM_047439906.1	protein_coding	0	0	0	29	0	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	0	0	10
C20orf173	C20orf173	XM_047439907.1	protein_coding	0	0	0	29	0	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	0	0	10
C20orf173	C20orf173	XM_047439908.1	protein_coding	0	0	0	29	0	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	0	0	10
C20orf173	C20orf173	XM_047439909.1	protein_coding	0	0	0	29	0	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	0	0	10
C20orf173	C20orf173	XM_047439910.1	protein_coding	0	0	0	18	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	10
C20orf173	C20orf173	XM_047439911.1	protein_coding	0	0	0	18	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	10
C20orf181	C20orf181	XR_001754451.1		0	0	0	67	0	0	0	0	0	0	0	17	0	13	0	0	0	0	0	0	0	0	37
C20orf202	C20orf202	NM_001394958.1	protein_coding	0	0	0	26	2	0	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	0	11
C20orf203	C20orf203	NM_182584.4	protein_coding	0	0	0	58	1	0	0	0	0	0	0	4	0	33	0	0	0	0	0	0	0	0	20
C20orf203	C20orf203	XM_024451878.2	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
C20orf203	C20orf203	XM_047440131.1	protein_coding	0	0	0	13	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	8
C20orf204	C20orf204	NM_001348090.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
C20orf204	C20orf204	NM_001387010.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
C20orf27	C20orf27	NM_001039140.3	protein_coding	0	0	0	37	0	0	0	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	16
C20orf27	C20orf27	NM_001258429.2	protein_coding	0	0	0	37	0	0	0	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	16
C20orf27	C20orf27	NM_001258430.2	protein_coding	0	0	0	37	0	0	0	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	16
C20orf27	C20orf27	NR_047675.2		0	0	0	39	0	0	0	0	0	0	0	4	0	17	0	2	0	0	0	0	0	0	16
C20orf27	C20orf27	XM_011529266.4	protein_coding	0	0	0	37	0	0	0	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	16
C20orf27	C20orf27	XM_047440245.1	protein_coding	0	0	0	37	0	0	0	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	16
C20orf85	C20orf85	NM_178456.3	protein_coding	0	0	1	19	0	0	0	0	0	0	0	4	0	14	1	0	0	0	0	0	0	0	1
C20orf96	C20orf96	NM_080571.2	protein_coding	0	1	0	16	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	1	1
C20orf96	C20orf96	NM_153269.3	protein_coding	0	1	0	16	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	1	1
C20orf96	C20orf96	XM_047439896.1	protein_coding	0	1	0	15	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	1	2
C20orf96	C20orf96	XM_047439897.1	protein_coding	0	1	0	16	0	0	1	0	0	0	0	1	0	13	0	0	0	0	0	0	0	1	1
C20orf96	C20orf96	XM_047439898.1	protein_coding	0	1	0	16	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	1	1
C20orf96	C20orf96	XM_047439899.1	protein_coding	0	1	0	16	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	1	1
C20orf96	C20orf96	XM_047439900.1	protein_coding	0	1	0	15	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	1	1
CABLES2	CABLES2	NM_031215.3	protein_coding	0	1	1	86	3	0	0	0	0	0	0	9	0	63	1	0	0	0	0	0	0	1	11
CABLES2	CABLES2	XM_047440530.1	protein_coding	0	0	1	58	3	0	0	0	0	0	0	9	0	8	1	0	0	0	0	0	0	0	38
CASC20	CASC20	NR_109953.1		0	1	0	341	0	0	0	0	0	0	0	1	0	328	0	2	0	0	0	1	0	0	11
CASS4	CASS4	NM_001164114.2	protein_coding	0	0	1	40	1	0	0	0	0	0	0	6	0	24	1	0	0	0	0	0	0	0	9
CASS4	CASS4	NM_001164115.2	protein_coding	0	0	0	41	1	0	0	0	0	0	0	6	0	25	0	0	0	0	0	0	0	0	9
CASS4	CASS4	NM_001164116.2	protein_coding	0	0	1	40	1	0	0	0	0	0	0	6	0	24	1	0	0	0	0	0	0	0	9
CASS4	CASS4	NM_020356.4	protein_coding	0	0	1	40	1	0	0	0	0	0	0	6	0	24	1	0	0	0	0	0	0	0	9
CASS4	CASS4	XM_006723831.4	protein_coding	0	0	1	40	1	0	0	0	0	0	0	6	0	24	1	0	0	0	0	0	0	0	9
CBFA2T2	CBFA2T2	NM_001032999.3	protein_coding	0	1	0	161	3	0	2	0	0	0	0	6	0	140	0	0	0	0	0	0	0	1	10
CBFA2T2	CBFA2T2	NM_001039709.2	protein_coding	0	1	0	71	3	0	0	0	0	0	0	6	0	60	0	0	0	0	0	0	0	1	2
CBFA2T2	CBFA2T2	NM_005093.4	protein_coding	0	2	0	70	3	0	0	0	0	0	0	6	0	60	0	0	0	0	0	1	0	1	2
CBLN4	CBLN4	NM_080617.6	protein_coding	0	0	0	14	0	0	1	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	7
CCM2L	CCM2L	NM_001365692.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1
CCM2L	CCM2L	NM_080625.4	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1
CCM2L	CCM2L	XM_011528566.3	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1
CCM2L	CCM2L	XM_011528567.4	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
CCM2L	CCM2L	XM_011528568.4	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1
CCN5	CCN5	NM_001323369.2	protein_coding	0	0	0	37	1	0	0	0	0	0	0	11	0	16	0	0	0	0	0	0	0	0	9
CCN5	CCN5	NM_001323370.2	protein_coding	0	0	0	39	1	0	1	0	0	0	0	11	0	21	0	0	0	0	0	0	0	0	5
CCN5	CCN5	NM_003881.4	protein_coding	0	0	0	37	1	0	0	0	0	0	0	11	0	16	0	0	0	0	0	0	0	0	9
CCN5	CCN5	XM_047440578.1	protein_coding	0	0	0	39	1	0	1	0	0	0	0	11	0	21	0	0	0	0	0	0	0	0	5
CCN5	CCN5	XM_047440579.1	protein_coding	0	0	0	39	1	0	1	0	0	0	0	11	0	21	0	0	0	0	0	0	0	0	5
